customer_id,customer_segment,region,signup_date,plan_type,monthly_revenue,tenure_months,is_churned,churn_date,churn_reason
CUST_009009,Premium_EV,Europe & MENA,2023-02-01,Explore³ Analytics,107.28,23,False,,
CUST_009010,Mass_Market,Europe & MENA,2023-02-06,Cubic³ Connectivity 50GB,45.54,23,False,,
CUST_009011,Premium_EV,Oceania,2024-01-20,StreamLocal³ Premium,84.62,12,False,,
CUST_009012,Partner_Program,Oceania,2024-02-27,Explore³ Analytics,25.77,10,True,2024-11-20,Support experience
CUST_009013,Mass_Market,North America,2024-02-08,DriverConnect³ Plus,42.45,11,False,,
CUST_009014,Premium_EV,Europe & MENA,2023-11-13,Cubic³ Connectivity 50GB,44.9,14,True,2025-01-23,Switched OEM plan
CUST_009015,Partner_Program,Europe & MENA,2023-10-10,Cubic³ Connectivity 15GB,31.43,15,False,,
CUST_009016,Mass_Market,Asia-Pacific,2025-01-08,StreamLocal³ Premium,21.78,0,False,,
CUST_009017,Partner_Program,Oceania,2023-09-21,Explore³ Analytics,39.85,16,True,2024-07-10,Partner change
CUST_009018,Mass_Market,Oceania,2024-06-02,Explore³ Analytics,16.62,7,False,,
CUST_009019,Mass_Market,Oceania,2024-07-07,Explore³ Analytics,55.44,6,False,,
CUST_009020,Fleet/Leasing,Europe & MENA,2023-12-31,FleetWallet³ Pay,32.76,12,False,,
CUST_009021,Mass_Market,India & Middle East,2024-08-20,StreamLocal³ Premium,47.67,4,False,,
CUST_009022,Partner_Program,North America,2024-10-29,StreamLocal³ Premium,36.36,2,False,,
CUST_009023,Mass_Market,North America,2023-10-22,StreamLocal³ Premium,37.17,15,False,,
CUST_009024,Fleet/Leasing,North America,2023-05-06,Cubic³ Connectivity 15GB,12.69,20,False,,
CUST_009025,Partner_Program,Europe & MENA,2023-04-23,DriverConnect³ Plus,44.52,21,False,,
CUST_009026,Fleet/Leasing,Latin America,2023-08-02,FleetWallet³ Pay,65.94,17,False,,
CUST_009027,Fleet/Leasing,Asia-Pacific,2024-12-21,FleetWallet³ Pay,51.89,0,False,,
CUST_009028,Mass_Market,Oceania,2024-03-17,FleetWallet³ Pay,24.9,10,False,,
CUST_009029,Mass_Market,India & Middle East,2023-12-13,Cubic³ Connectivity 50GB,79.63,13,False,,
CUST_009030,Premium_EV,Europe & MENA,2024-11-18,Explore³ Analytics,146.85,1,False,,
CUST_009031,Fleet/Leasing,North America,2024-09-01,StreamLocal³ Premium,74.83,4,False,,
CUST_009032,Fleet/Leasing,Asia-Pacific,2024-12-10,Cubic³ Connectivity 50GB,45.17,1,False,,
CUST_009033,Mass_Market,Europe & MENA,2023-06-29,StreamLocal³ Premium,23.54,18,False,,
CUST_009034,Partner_Program,Europe & MENA,2023-05-06,Cubic³ Connectivity 50GB,84.99,20,False,,
CUST_009035,Premium_EV,Europe & MENA,2024-03-31,StreamLocal³ Premium,50.24,9,False,,
CUST_009036,Mass_Market,Latin America,2024-07-24,Cubic³ Connectivity 50GB,42.02,5,False,,
CUST_009037,Mass_Market,Europe & MENA,2023-12-11,Cubic³ Connectivity 15GB,36.8,13,False,,
CUST_009038,Fleet/Leasing,North America,2024-07-20,DriverConnect³ Plus,76.67,5,False,,
CUST_009039,Partner_Program,Europe & MENA,2023-08-25,StreamLocal³ Premium,81.42,16,False,,
CUST_009040,Mass_Market,Latin America,2024-12-14,Explore³ Analytics,49.49,1,False,,
CUST_009041,Premium_EV,Latin America,2023-10-13,FleetWallet³ Pay,147.08,15,False,,
CUST_009042,Mass_Market,Latin America,2024-03-19,Cubic³ Connectivity 50GB,64.68,10,False,,
CUST_009043,Partner_Program,Latin America,2023-07-23,Explore³ Analytics,68.85,18,False,,
CUST_009044,Partner_Program,Europe & MENA,2023-06-07,Cubic³ Connectivity 15GB,59.02,19,False,,
CUST_009045,Partner_Program,Oceania,2024-06-30,Explore³ Analytics,64.73,6,False,,
CUST_009046,Fleet/Leasing,North America,2024-11-13,Explore³ Analytics,46.46,2,False,,
CUST_009047,Fleet/Leasing,North America,2024-02-11,Explore³ Analytics,44.1,11,False,,
CUST_009048,Partner_Program,Oceania,2023-12-29,Cubic³ Connectivity 15GB,72.36,12,False,,
CUST_009049,Premium_EV,Oceania,2024-10-19,Cubic³ Connectivity 50GB,159.6,2,False,,
CUST_009050,Partner_Program,India & Middle East,2023-12-04,FleetWallet³ Pay,74.87,13,False,,
CUST_009051,Partner_Program,Latin America,2024-08-08,Cubic³ Connectivity 50GB,27.0,5,False,,
CUST_009052,Premium_EV,Europe & MENA,2023-11-24,DriverConnect³ Plus,129.6,13,False,,
CUST_009053,Fleet/Leasing,Latin America,2023-01-30,Cubic³ Connectivity 50GB,40.24,23,False,,
CUST_009054,Premium_EV,India & Middle East,2023-02-12,DriverConnect³ Plus,124.57,23,False,,
CUST_009055,Premium_EV,Oceania,2023-09-09,DriverConnect³ Plus,66.23,16,False,,
CUST_009056,Fleet/Leasing,Oceania,2023-05-06,FleetWallet³ Pay,35.75,20,False,,
CUST_009057,Premium_EV,Asia-Pacific,2023-12-29,DriverConnect³ Plus,46.66,12,False,,
CUST_009058,Premium_EV,Asia-Pacific,2023-09-04,FleetWallet³ Pay,99.45,16,False,,
CUST_009059,Fleet/Leasing,India & Middle East,2023-10-24,Explore³ Analytics,35.46,14,False,,
CUST_009060,Mass_Market,Europe & MENA,2023-01-05,DriverConnect³ Plus,59.14,24,False,,
CUST_009061,Partner_Program,Oceania,2024-05-15,DriverConnect³ Plus,79.18,8,False,,
CUST_009062,Fleet/Leasing,Asia-Pacific,2023-12-21,Cubic³ Connectivity 15GB,48.6,13,True,2024-11-25,Switched OEM plan
CUST_009063,Mass_Market,Latin America,2023-08-16,Cubic³ Connectivity 50GB,63.52,17,False,,
CUST_009064,Fleet/Leasing,Asia-Pacific,2023-12-28,DriverConnect³ Plus,62.19,12,False,,
CUST_009065,Partner_Program,Europe & MENA,2024-04-09,Cubic³ Connectivity 15GB,25.64,9,False,,
CUST_009066,Fleet/Leasing,Europe & MENA,2024-04-12,Explore³ Analytics,84.16,9,False,,
CUST_009067,Premium_EV,Asia-Pacific,2024-08-12,Explore³ Analytics,119.22,5,True,2025-11-14,Switched OEM plan
CUST_009068,Partner_Program,Europe & MENA,2023-02-18,DriverConnect³ Plus,49.44,23,False,,
CUST_009069,Fleet/Leasing,Oceania,2023-08-03,Cubic³ Connectivity 50GB,40.14,17,False,,
CUST_009070,Partner_Program,Latin America,2023-04-20,Explore³ Analytics,63.77,21,True,2024-04-22,Network QoS
CUST_009071,Fleet/Leasing,North America,2024-08-05,DriverConnect³ Plus,49.99,5,False,,
CUST_009072,Mass_Market,Latin America,2024-08-20,DriverConnect³ Plus,15.66,4,True,2025-01-25,Partner change
CUST_009073,Mass_Market,Europe & MENA,2024-06-09,DriverConnect³ Plus,19.71,7,False,,
CUST_009074,Premium_EV,India & Middle East,2023-08-09,Explore³ Analytics,119.63,17,False,,
CUST_009075,Mass_Market,Asia-Pacific,2023-03-25,FleetWallet³ Pay,18.94,22,False,,
CUST_009076,Mass_Market,India & Middle East,2023-04-19,FleetWallet³ Pay,51.0,21,False,,
CUST_009077,Mass_Market,Europe & MENA,2024-02-28,StreamLocal³ Premium,12.2,10,False,,
CUST_009078,Premium_EV,Asia-Pacific,2024-01-06,DriverConnect³ Plus,87.62,12,True,2025-09-10,Network QoS
CUST_009079,Partner_Program,Oceania,2024-03-26,Explore³ Analytics,73.48,9,False,,
CUST_009080,Mass_Market,Asia-Pacific,2023-05-15,StreamLocal³ Premium,55.59,20,True,2023-12-22,Partner change
CUST_009081,Mass_Market,North America,2024-06-06,Cubic³ Connectivity 15GB,78.21,7,False,,
CUST_009082,Partner_Program,Asia-Pacific,2023-12-12,Explore³ Analytics,17.87,13,False,,
CUST_009083,Mass_Market,Europe & MENA,2023-07-31,Cubic³ Connectivity 15GB,73.74,17,False,,
CUST_009084,Partner_Program,Latin America,2024-08-06,Cubic³ Connectivity 50GB,20.45,5,False,,
CUST_009085,Partner_Program,Oceania,2024-03-12,Cubic³ Connectivity 50GB,69.19,10,False,,
CUST_009086,Mass_Market,Asia-Pacific,2024-03-09,Explore³ Analytics,39.0,10,True,2024-10-15,Price
CUST_009087,Partner_Program,Asia-Pacific,2024-10-03,StreamLocal³ Premium,20.05,3,False,,
CUST_009088,Premium_EV,Asia-Pacific,2023-06-23,DriverConnect³ Plus,46.95,19,False,,
CUST_009089,Mass_Market,Asia-Pacific,2023-06-26,FleetWallet³ Pay,18.79,18,False,,
CUST_009090,Mass_Market,Latin America,2023-05-05,Cubic³ Connectivity 50GB,69.25,20,True,2024-02-25,Price
CUST_009091,Partner_Program,Europe & MENA,2024-12-31,DriverConnect³ Plus,34.72,0,False,,
CUST_009092,Partner_Program,Latin America,2024-04-01,StreamLocal³ Premium,59.14,9,False,,
CUST_009093,Fleet/Leasing,Latin America,2024-12-26,StreamLocal³ Premium,51.34,0,True,2026-08-08,Switched OEM plan
CUST_009094,Mass_Market,Europe & MENA,2023-05-11,StreamLocal³ Premium,78.1,20,False,,
CUST_009095,Partner_Program,Asia-Pacific,2023-10-14,Cubic³ Connectivity 15GB,77.69,15,False,,
CUST_009096,Mass_Market,Europe & MENA,2023-12-15,Cubic³ Connectivity 15GB,27.18,13,False,,
CUST_009097,Partner_Program,Latin America,2023-02-25,FleetWallet³ Pay,63.44,23,False,,
CUST_009098,Partner_Program,India & Middle East,2024-07-30,DriverConnect³ Plus,62.35,5,False,,
CUST_009099,Partner_Program,Latin America,2023-10-28,DriverConnect³ Plus,76.57,14,True,2024-12-06,Network QoS
CUST_009100,Mass_Market,Latin America,2023-09-02,Explore³ Analytics,70.52,16,False,,
CUST_009101,Mass_Market,Latin America,2023-03-31,Cubic³ Connectivity 15GB,42.95,21,False,,
CUST_009102,Mass_Market,India & Middle East,2025-01-17,Explore³ Analytics,83.36,-1,False,,
CUST_009103,Partner_Program,Asia-Pacific,2024-01-27,StreamLocal³ Premium,42.79,11,False,,
CUST_009104,Premium_EV,Asia-Pacific,2024-05-25,Explore³ Analytics,41.16,7,False,,
CUST_009105,Mass_Market,North America,2024-01-20,DriverConnect³ Plus,74.41,12,False,,
CUST_009106,Fleet/Leasing,Latin America,2023-04-08,Cubic³ Connectivity 15GB,74.95,21,False,,
CUST_009107,Fleet/Leasing,North America,2024-08-22,DriverConnect³ Plus,77.85,4,False,,
CUST_009108,Premium_EV,India & Middle East,2023-07-10,Explore³ Analytics,41.87,18,True,2024-07-15,Network QoS
CUST_009109,Mass_Market,Latin America,2024-06-07,Cubic³ Connectivity 50GB,46.85,7,False,,
CUST_009110,Partner_Program,North America,2024-12-04,Explore³ Analytics,79.23,1,False,,
CUST_009111,Premium_EV,North America,2023-03-23,Explore³ Analytics,36.35,22,False,,
CUST_009112,Fleet/Leasing,Asia-Pacific,2024-12-20,StreamLocal³ Premium,19.04,0,False,,
CUST_009113,Fleet/Leasing,Asia-Pacific,2024-06-04,FleetWallet³ Pay,48.38,7,False,,
CUST_009114,Partner_Program,India & Middle East,2024-07-16,FleetWallet³ Pay,84.13,6,False,,
CUST_009115,Partner_Program,India & Middle East,2025-01-20,StreamLocal³ Premium,45.96,-1,False,,
CUST_009116,Premium_EV,Europe & MENA,2023-10-27,FleetWallet³ Pay,45.83,14,False,,
CUST_009117,Fleet/Leasing,Asia-Pacific,2023-03-10,Explore³ Analytics,75.33,22,True,2024-06-26,Partner change
CUST_009118,Mass_Market,North America,2024-10-15,Explore³ Analytics,53.69,3,False,,
CUST_009119,Premium_EV,India & Middle East,2024-10-26,Explore³ Analytics,132.65,2,False,,
CUST_009120,Mass_Market,Asia-Pacific,2024-11-17,FleetWallet³ Pay,82.24,1,False,,
CUST_009121,Partner_Program,India & Middle East,2024-11-07,FleetWallet³ Pay,53.71,2,False,,
CUST_009122,Premium_EV,Europe & MENA,2023-08-23,Cubic³ Connectivity 50GB,152.76,17,False,,
CUST_009123,Fleet/Leasing,Europe & MENA,2024-10-18,Cubic³ Connectivity 50GB,84.71,2,False,,
CUST_009124,Mass_Market,Latin America,2023-04-07,Cubic³ Connectivity 15GB,31.9,21,False,,
CUST_009125,Partner_Program,Asia-Pacific,2024-01-18,Cubic³ Connectivity 15GB,84.89,12,False,,
CUST_009126,Fleet/Leasing,North America,2024-07-30,StreamLocal³ Premium,55.81,5,False,,
CUST_009127,Premium_EV,North America,2024-12-30,Explore³ Analytics,129.14,0,False,,
CUST_009128,Premium_EV,Europe & MENA,2024-07-06,StreamLocal³ Premium,133.32,6,False,,
CUST_009129,Mass_Market,Oceania,2024-08-27,DriverConnect³ Plus,15.92,4,False,,
CUST_009130,Mass_Market,India & Middle East,2024-03-10,FleetWallet³ Pay,44.43,10,True,2025-09-10,Support experience
CUST_009131,Partner_Program,Asia-Pacific,2023-06-05,Cubic³ Connectivity 15GB,81.34,19,False,,
CUST_009132,Mass_Market,Latin America,2023-11-04,Explore³ Analytics,35.42,14,False,,
CUST_009133,Fleet/Leasing,Oceania,2023-08-21,Cubic³ Connectivity 15GB,37.14,17,False,,
CUST_009134,Mass_Market,Oceania,2023-11-08,FleetWallet³ Pay,72.09,14,False,,
CUST_009135,Fleet/Leasing,North America,2023-03-09,Cubic³ Connectivity 50GB,75.52,22,False,,
CUST_009136,Premium_EV,India & Middle East,2023-12-06,FleetWallet³ Pay,150.33,13,False,,
CUST_009137,Premium_EV,North America,2023-10-14,Cubic³ Connectivity 15GB,157.13,15,False,,
CUST_009138,Mass_Market,Asia-Pacific,2025-01-03,StreamLocal³ Premium,25.38,0,False,,
CUST_009139,Partner_Program,Oceania,2023-09-12,Cubic³ Connectivity 50GB,17.67,16,False,,
CUST_009140,Mass_Market,Latin America,2023-03-06,StreamLocal³ Premium,76.56,22,False,,
CUST_009141,Partner_Program,Asia-Pacific,2023-06-16,Cubic³ Connectivity 15GB,67.45,19,False,,
CUST_009142,Partner_Program,India & Middle East,2024-11-06,Explore³ Analytics,65.08,2,False,,
CUST_009143,Mass_Market,Oceania,2024-09-16,Cubic³ Connectivity 50GB,19.19,4,False,,
CUST_009144,Partner_Program,North America,2024-05-22,StreamLocal³ Premium,51.56,7,False,,
CUST_009145,Fleet/Leasing,Europe & MENA,2024-05-06,StreamLocal³ Premium,83.87,8,False,,
CUST_009146,Partner_Program,Oceania,2024-08-04,DriverConnect³ Plus,29.22,5,False,,
CUST_009147,Fleet/Leasing,Oceania,2023-03-03,Explore³ Analytics,75.24,22,False,,
CUST_009148,Partner_Program,Europe & MENA,2024-09-29,DriverConnect³ Plus,63.03,3,False,,
CUST_009149,Fleet/Leasing,Europe & MENA,2024-09-16,DriverConnect³ Plus,40.63,4,False,,
CUST_009150,Fleet/Leasing,Latin America,2024-05-10,Cubic³ Connectivity 15GB,84.2,8,False,,
CUST_009151,Partner_Program,India & Middle East,2024-03-22,Cubic³ Connectivity 50GB,73.02,9,False,,
CUST_009152,Mass_Market,Asia-Pacific,2024-06-07,StreamLocal³ Premium,62.83,7,False,,
CUST_009153,Premium_EV,Oceania,2024-04-19,Cubic³ Connectivity 15GB,57.24,9,False,,
CUST_009154,Mass_Market,Oceania,2024-11-02,FleetWallet³ Pay,69.5,2,False,,
CUST_009155,Partner_Program,Europe & MENA,2024-11-12,DriverConnect³ Plus,58.5,2,True,2025-08-04,Support experience
CUST_009156,Partner_Program,North America,2023-10-11,StreamLocal³ Premium,36.59,15,False,,
CUST_009157,Fleet/Leasing,North America,2023-01-01,Explore³ Analytics,82.76,24,False,,
CUST_009158,Partner_Program,India & Middle East,2024-10-14,Cubic³ Connectivity 15GB,42.66,3,False,,
CUST_009159,Fleet/Leasing,Asia-Pacific,2023-12-15,FleetWallet³ Pay,34.45,13,False,,
CUST_009160,Partner_Program,India & Middle East,2024-10-23,Explore³ Analytics,72.13,2,False,,
CUST_009161,Partner_Program,Oceania,2023-10-06,FleetWallet³ Pay,63.85,15,False,,
CUST_009162,Premium_EV,North America,2025-01-09,FleetWallet³ Pay,52.65,0,False,,
CUST_009163,Partner_Program,India & Middle East,2024-04-27,Cubic³ Connectivity 15GB,59.32,8,False,,
CUST_009164,Fleet/Leasing,Latin America,2024-05-17,FleetWallet³ Pay,38.87,8,False,,
CUST_009165,Fleet/Leasing,Asia-Pacific,2024-12-23,Explore³ Analytics,77.48,0,False,,
CUST_009166,Mass_Market,Europe & MENA,2024-08-16,Cubic³ Connectivity 50GB,31.03,5,False,,
CUST_009167,Fleet/Leasing,North America,2023-01-19,FleetWallet³ Pay,20.15,24,False,,
CUST_009168,Mass_Market,Latin America,2024-04-16,StreamLocal³ Premium,13.39,9,True,2024-12-29,Support experience
CUST_009169,Partner_Program,Latin America,2023-09-02,Explore³ Analytics,70.24,16,False,,
CUST_009170,Premium_EV,India & Middle East,2023-10-15,StreamLocal³ Premium,81.23,15,False,,
CUST_009171,Partner_Program,North America,2023-04-11,StreamLocal³ Premium,68.22,21,False,,
CUST_009172,Partner_Program,Asia-Pacific,2023-07-01,Cubic³ Connectivity 50GB,70.98,18,False,,
CUST_009173,Partner_Program,Asia-Pacific,2023-01-03,Cubic³ Connectivity 50GB,83.54,24,False,,
CUST_009174,Premium_EV,Asia-Pacific,2023-03-13,Cubic³ Connectivity 15GB,41.12,22,False,,
CUST_009175,Partner_Program,Latin America,2023-04-26,Explore³ Analytics,45.57,21,False,,
CUST_009176,Partner_Program,India & Middle East,2024-05-04,FleetWallet³ Pay,29.86,8,False,,
CUST_009177,Mass_Market,India & Middle East,2023-07-27,Cubic³ Connectivity 50GB,48.9,17,False,,
CUST_009178,Partner_Program,Asia-Pacific,2024-07-21,FleetWallet³ Pay,27.35,5,False,,
CUST_009179,Partner_Program,India & Middle East,2024-08-17,FleetWallet³ Pay,22.92,5,False,,
CUST_009180,Partner_Program,North America,2024-07-24,Explore³ Analytics,43.66,5,False,,
CUST_009181,Partner_Program,Latin America,2023-07-04,Explore³ Analytics,22.37,18,False,,
CUST_009182,Partner_Program,Oceania,2024-09-09,Explore³ Analytics,58.12,4,False,,
CUST_009183,Partner_Program,North America,2025-01-20,Explore³ Analytics,38.27,-1,True,2025-05-15,Support experience
CUST_009184,Fleet/Leasing,India & Middle East,2024-02-18,Cubic³ Connectivity 15GB,60.68,11,False,,
CUST_009185,Fleet/Leasing,North America,2024-08-31,FleetWallet³ Pay,64.9,4,True,2026-01-07,Support experience
CUST_009186,Mass_Market,Oceania,2023-06-07,DriverConnect³ Plus,60.37,19,False,,
CUST_009187,Premium_EV,Europe & MENA,2024-04-05,DriverConnect³ Plus,90.05,9,False,,
CUST_009188,Partner_Program,India & Middle East,2024-02-28,DriverConnect³ Plus,60.96,10,False,,
CUST_009189,Partner_Program,Europe & MENA,2024-06-29,Cubic³ Connectivity 15GB,83.78,6,True,2025-12-19,Price
CUST_009190,Partner_Program,India & Middle East,2024-08-10,FleetWallet³ Pay,28.62,5,True,2025-06-16,Support experience
CUST_009191,Fleet/Leasing,Europe & MENA,2024-11-15,DriverConnect³ Plus,23.52,2,False,,
CUST_009192,Partner_Program,Europe & MENA,2023-02-26,Explore³ Analytics,29.18,22,False,,
CUST_009193,Partner_Program,Asia-Pacific,2023-07-12,DriverConnect³ Plus,37.56,18,False,,
CUST_009194,Fleet/Leasing,India & Middle East,2023-04-24,FleetWallet³ Pay,51.17,21,False,,
CUST_009195,Partner_Program,Europe & MENA,2023-08-05,Cubic³ Connectivity 50GB,54.36,17,True,2024-07-03,Price
CUST_009196,Partner_Program,North America,2023-09-28,DriverConnect³ Plus,41.42,15,False,,
CUST_009197,Fleet/Leasing,Asia-Pacific,2023-05-31,DriverConnect³ Plus,60.22,19,False,,
CUST_009198,Premium_EV,Europe & MENA,2024-04-21,Cubic³ Connectivity 50GB,104.09,8,False,,
CUST_009199,Fleet/Leasing,North America,2024-06-04,Explore³ Analytics,63.98,7,False,,
CUST_009200,Premium_EV,Europe & MENA,2024-08-15,FleetWallet³ Pay,136.47,5,False,,
CUST_009201,Partner_Program,Asia-Pacific,2024-12-04,Explore³ Analytics,53.5,1,False,,
CUST_009202,Fleet/Leasing,Oceania,2023-11-17,Explore³ Analytics,13.2,14,False,,
CUST_009203,Fleet/Leasing,India & Middle East,2023-01-30,StreamLocal³ Premium,48.74,23,False,,
CUST_009204,Mass_Market,Latin America,2025-01-08,FleetWallet³ Pay,47.61,0,False,,
CUST_009205,Fleet/Leasing,Latin America,2023-08-29,DriverConnect³ Plus,73.38,16,False,,
CUST_009206,Partner_Program,Europe & MENA,2025-01-02,Cubic³ Connectivity 15GB,47.57,0,False,,
CUST_009207,Partner_Program,Asia-Pacific,2023-05-26,Cubic³ Connectivity 50GB,23.73,20,False,,
CUST_009208,Fleet/Leasing,Asia-Pacific,2025-01-17,Explore³ Analytics,18.17,-1,False,,
CUST_009209,Mass_Market,North America,2023-02-04,Cubic³ Connectivity 15GB,22.79,23,True,2024-08-18,Price
CUST_009210,Premium_EV,Asia-Pacific,2024-03-05,FleetWallet³ Pay,93.8,10,False,,
CUST_009211,Partner_Program,Oceania,2024-07-30,Cubic³ Connectivity 50GB,74.52,5,False,,
CUST_009212,Fleet/Leasing,Europe & MENA,2023-09-16,StreamLocal³ Premium,29.54,16,False,,
CUST_009213,Premium_EV,Europe & MENA,2024-03-21,FleetWallet³ Pay,146.36,10,True,2024-07-27,Support experience
CUST_009214,Fleet/Leasing,Europe & MENA,2023-02-25,Cubic³ Connectivity 15GB,41.39,23,False,,
CUST_009215,Premium_EV,Latin America,2024-01-10,FleetWallet³ Pay,145.58,12,False,,
CUST_009216,Mass_Market,India & Middle East,2024-11-08,Cubic³ Connectivity 50GB,75.14,2,False,,
CUST_009217,Fleet/Leasing,Latin America,2023-12-31,DriverConnect³ Plus,36.73,12,False,,
CUST_009218,Mass_Market,Europe & MENA,2023-11-07,Explore³ Analytics,83.0,14,False,,
CUST_009219,Fleet/Leasing,Latin America,2023-03-27,Cubic³ Connectivity 50GB,57.4,22,False,,
CUST_009220,Fleet/Leasing,Oceania,2023-03-29,DriverConnect³ Plus,41.35,21,False,,
CUST_009221,Mass_Market,Europe & MENA,2023-09-02,FleetWallet³ Pay,17.78,16,False,,
CUST_009222,Fleet/Leasing,India & Middle East,2023-02-12,DriverConnect³ Plus,12.97,23,False,,
CUST_009223,Partner_Program,India & Middle East,2024-01-14,Explore³ Analytics,16.76,12,False,,
CUST_009224,Mass_Market,Asia-Pacific,2023-04-25,Explore³ Analytics,69.32,21,False,,
CUST_009225,Partner_Program,Latin America,2023-02-12,Explore³ Analytics,70.91,23,False,,
CUST_009226,Premium_EV,Asia-Pacific,2023-07-15,Cubic³ Connectivity 15GB,120.85,18,False,,
CUST_009227,Mass_Market,India & Middle East,2023-05-29,Cubic³ Connectivity 15GB,32.1,19,False,,
CUST_009228,Partner_Program,India & Middle East,2024-08-19,FleetWallet³ Pay,67.31,4,False,,
CUST_009229,Partner_Program,North America,2024-06-01,FleetWallet³ Pay,82.21,7,False,,
CUST_009230,Mass_Market,India & Middle East,2023-10-21,Cubic³ Connectivity 15GB,38.33,15,True,2025-01-20,Network QoS
CUST_009231,Fleet/Leasing,Asia-Pacific,2023-02-23,FleetWallet³ Pay,80.3,23,False,,
CUST_009232,Premium_EV,North America,2024-10-30,DriverConnect³ Plus,41.67,2,False,,
CUST_009233,Fleet/Leasing,Oceania,2024-06-24,FleetWallet³ Pay,42.74,6,False,,
CUST_009234,Premium_EV,India & Middle East,2023-10-06,StreamLocal³ Premium,155.17,15,False,,
CUST_009235,Mass_Market,India & Middle East,2024-03-14,StreamLocal³ Premium,84.27,10,False,,
CUST_009236,Mass_Market,Asia-Pacific,2024-10-18,Cubic³ Connectivity 15GB,62.18,2,False,,
CUST_009237,Partner_Program,Latin America,2024-06-26,DriverConnect³ Plus,14.7,6,False,,
CUST_009238,Mass_Market,North America,2023-01-29,Explore³ Analytics,15.45,23,False,,
CUST_009239,Premium_EV,India & Middle East,2024-10-26,StreamLocal³ Premium,69.03,2,False,,
CUST_009240,Premium_EV,Latin America,2023-01-11,Cubic³ Connectivity 15GB,52.32,24,False,,
CUST_009241,Mass_Market,Latin America,2023-02-23,DriverConnect³ Plus,40.82,23,False,,
CUST_009242,Partner_Program,Asia-Pacific,2023-02-26,StreamLocal³ Premium,14.12,22,False,,
CUST_009243,Premium_EV,India & Middle East,2024-01-05,Explore³ Analytics,81.58,12,False,,
CUST_009244,Fleet/Leasing,Asia-Pacific,2024-07-04,FleetWallet³ Pay,27.53,6,False,,
CUST_009245,Mass_Market,India & Middle East,2023-04-09,FleetWallet³ Pay,34.51,21,False,,
CUST_009246,Partner_Program,North America,2024-08-03,FleetWallet³ Pay,15.04,5,False,,
CUST_009247,Mass_Market,Europe & MENA,2024-12-11,FleetWallet³ Pay,65.43,1,False,,
CUST_009248,Premium_EV,India & Middle East,2023-05-08,Cubic³ Connectivity 15GB,52.26,20,False,,
CUST_009249,Fleet/Leasing,Asia-Pacific,2023-03-14,StreamLocal³ Premium,25.67,22,False,,
CUST_009250,Mass_Market,North America,2023-03-24,Cubic³ Connectivity 15GB,17.42,22,False,,
CUST_009251,Premium_EV,North America,2024-03-23,Explore³ Analytics,87.07,9,False,,
CUST_009252,Mass_Market,Asia-Pacific,2024-04-05,Cubic³ Connectivity 50GB,84.42,9,False,,
CUST_009253,Premium_EV,North America,2023-09-13,Cubic³ Connectivity 15GB,111.51,16,False,,
CUST_009254,Mass_Market,Europe & MENA,2023-09-27,StreamLocal³ Premium,83.41,15,False,,
CUST_009255,Premium_EV,North America,2023-11-13,DriverConnect³ Plus,62.11,14,False,,
CUST_009256,Mass_Market,India & Middle East,2024-03-29,StreamLocal³ Premium,58.21,9,False,,
CUST_009257,Partner_Program,Latin America,2024-02-18,FleetWallet³ Pay,40.67,11,False,,
CUST_009258,Premium_EV,Oceania,2024-11-05,StreamLocal³ Premium,150.02,2,True,2025-03-25,Price
CUST_009259,Fleet/Leasing,Oceania,2023-08-09,FleetWallet³ Pay,20.46,17,False,,
CUST_009260,Fleet/Leasing,Europe & MENA,2023-04-05,StreamLocal³ Premium,31.68,21,False,,
CUST_009261,Fleet/Leasing,Asia-Pacific,2024-07-07,Cubic³ Connectivity 15GB,52.87,6,True,2026-02-09,Support experience
CUST_009262,Fleet/Leasing,India & Middle East,2025-01-11,Cubic³ Connectivity 15GB,70.33,0,False,,
CUST_009263,Premium_EV,Latin America,2024-11-16,Explore³ Analytics,157.82,2,False,,
CUST_009264,Fleet/Leasing,Latin America,2024-03-13,DriverConnect³ Plus,18.76,10,False,,
CUST_009265,Fleet/Leasing,Latin America,2023-04-24,DriverConnect³ Plus,18.8,21,True,2024-09-11,Price
CUST_009266,Partner_Program,North America,2024-02-10,DriverConnect³ Plus,43.26,11,False,,
CUST_009267,Fleet/Leasing,Latin America,2024-11-14,StreamLocal³ Premium,29.15,2,False,,
CUST_009268,Partner_Program,North America,2024-05-24,DriverConnect³ Plus,43.07,7,False,,
CUST_009269,Fleet/Leasing,India & Middle East,2024-09-05,Cubic³ Connectivity 15GB,24.31,4,False,,
CUST_009270,Fleet/Leasing,North America,2023-08-27,FleetWallet³ Pay,19.47,16,False,,
CUST_009271,Mass_Market,Asia-Pacific,2024-03-15,StreamLocal³ Premium,49.26,10,False,,
CUST_009272,Premium_EV,India & Middle East,2024-10-25,DriverConnect³ Plus,47.09,2,False,,
CUST_009273,Mass_Market,India & Middle East,2024-06-13,Cubic³ Connectivity 50GB,41.48,7,False,,
CUST_009274,Premium_EV,Oceania,2024-01-19,Cubic³ Connectivity 50GB,60.1,12,False,,
CUST_009275,Premium_EV,Oceania,2023-07-24,Cubic³ Connectivity 15GB,119.69,18,False,,
CUST_009276,Partner_Program,Europe & MENA,2023-04-22,DriverConnect³ Plus,77.46,21,False,,
